Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
2591,23,43550.44,5685.28,680,48,No
2592,21,86909.24,23844.1,681,12,No
2593,24,46803.04,15792.71,548,60,Yes
2594,60,38108.67,10643.67,609,60,Yes
2595,55,29810.67,15047.53,585,60,Yes
2596,52,61491.78,35620.26,621,48,Yes
2597,62,56738.75,11112.85,599,24,Yes
2598,54,75464.35,25817.53,604,48,Yes
2599,63,69166.27,23368.75,756,48,No
2600,45,64353.02,30731.46,545,60,Yes
2601,30,55929.49,19015.26,666,24,No
2602,41,76649.66,7517.24,740,36,No
2603,59,88010.85,27940.36,659,24,Yes
2604,47,75134.69,18001.42,773,48,No
2605,47,53047.03,30195.71,638,12,Yes
2606,22,71723.48,26527.75,803,24,No
2607,61,53968.65,27966.96,570,60,Yes
2608,33,43423.99,38947.85,773,12,No
2609,29,46514.41,22255.98,617,36,Yes
2610,56,54627.32,31542.84,781,36,No
2611,42,61559.4,16761.24,647,12,Yes
2612,62,90908.72,24325.69,757,36,Yes
2613,46,46774.66,15981.83,769,12,No
2614,32,79852.33,23833.92,640,48,No
2615,37,55241.11,22998.44,752,12,No
2616,34,29754.23,3515.47,678,48,Yes
2617,34,52414.11,15106.18,578,60,Yes
2618,54,77650.45,21842.53,716,60,No
2619,40,65170.04,3000.0,609,36,Yes
2620,31,66066.77,19233.25,634,12,Yes
2621,36,79927.56,28067.76,618,48,Yes
2622,51,44454.96,30401.97,706,60,No
2623,26,44223.74,13740.44,611,60,Yes
2624,39,26044.07,30915.25,594,60,Yes
2625,57,73156.23,29664.93,607,36,Yes
2626,24,68437.26,3000.0,630,60,Yes
2627,24,70859.5,20926.34,715,24,No
2628,40,42254.83,21811.43,744,36,No
2629,30,35936.27,32150.36,743,12,No
2630,44,40205.73,22291.08,678,24,No
2631,55,46161.42,31149.85,676,36,Yes
2632,46,83309.38,13753.75,667,36,No
2633,57,75001.9,7215.61,711,48,No
2634,58,53126.69,14817.29,758,24,No
2635,41,64488.78,32615.91,669,24,Yes
2636,60,49824.57,27407.36,717,24,No
2637,59,65464.2,38579.69,593,60,Yes
2638,41,42928.56,8453.36,740,60,No
2639,30,71253.77,28330.58,695,12,No
2640,58,47254.45,26038.93,608,12,Yes
2641,24,72088.73,17717.47,755,12,No
2642,40,53588.66,26207.42,593,60,Yes
2643,37,48148.86,21119.72,521,48,Yes
2644,27,84194.95,23682.46,739,12,Yes
2645,24,62654.19,25444.4,707,36,No
2646,49,55167.28,27840.87,595,60,Yes
2647,34,71372.67,20694.49,705,48,No
2648,23,39900.13,34218.69,762,36,No
2649,44,76602.95,18274.2,698,36,No
2650,57,57908.33,35070.06,850,60,No
2651,36,69011.82,10977.25,620,24,Yes
2652,24,36781.9,12119.52,524,48,Yes
2653,44,54263.61,12587.92,581,60,Yes
2654,54,60068.7,27654.89,519,24,Yes
2655,50,75454.49,13556.31,830,60,No
2656,38,70206.17,31921.0,680,60,No
2657,39,54112.84,15788.21,816,36,No
2658,51,64769.22,23194.29,655,60,Yes
2659,39,78848.54,25120.7,617,24,Yes
2660,39,57000.17,11874.05,559,36,Yes
2661,42,55367.03,8873.81,652,24,No
2662,44,31654.43,22263.07,739,24,No
2663,32,55813.91,17782.07,664,36,No
2664,50,33905.59,23987.59,568,24,Yes
2665,58,58284.98,9234.74,726,12,Yes
2666,51,74822.03,17145.94,739,60,Yes
2667,56,28205.41,18545.3,643,36,Yes
2668,39,78513.13,3000.0,634,36,Yes
2669,56,55046.65,27963.66,560,12,Yes
2670,50,59592.53,13940.47,724,12,No
2671,53,52463.7,31993.29,648,12,No
2672,38,34301.45,14457.35,492,12,Yes
2673,48,48255.16,15829.39,576,48,Yes
2674,31,91461.15,10064.7,719,36,No
2675,53,43559.32,29172.9,656,24,No
2676,37,36171.86,23633.29,601,36,Yes
2677,26,62119.37,31201.09,684,36,No
2678,24,58713.35,18341.21,621,36,Yes
2679,40,55150.05,19666.27,635,12,Yes
2680,47,60216.72,6543.89,661,12,No
2681,35,69663.04,15007.64,798,48,No
2682,26,51192.55,21363.99,798,36,No
2683,34,62916.15,23097.61,542,60,Yes
2684,31,75358.12,34591.5,675,48,Yes
2685,59,45070.67,5192.42,578,12,No
2686,29,25167.28,21835.64,606,36,Yes
2687,46,70062.13,16990.1,550,12,Yes
2688,36,97544.44,20604.03,619,24,Yes
2689,25,59889.68,20821.73,596,12,Yes
2690,30,63028.98,18470.52,752,12,Yes
2691,23,55562.87,10935.14,621,48,No
2692,33,83820.91,9449.78,544,24,Yes
2693,63,58833.65,17880.71,680,60,Yes
2694,50,57201.54,8635.06,668,60,No
2695,26,73662.96,19096.77,662,60,Yes
2696,37,52735.91,17973.04,723,36,No
2697,39,40729.59,3000.0,766,60,No
2698,62,73234.51,35468.9,661,36,Yes
2699,55,51126.79,20618.06,699,12,No
2700,46,45368.1,3000.0,662,60,Yes
2701,25,91500.72,21977.06,715,48,No
2702,49,57321.05,18372.89,577,24,Yes
2703,57,67413.39,9457.87,723,24,No
2704,40,60442.92,22474.42,700,12,No
2705,41,46705.21,12462.77,613,24,No
2706,30,70341.5,21544.26,835,24,No
2707,25,64718.68,14387.92,585,12,Yes
2708,56,50109.3,12755.37,703,12,No
2709,26,66497.86,19875.73,613,12,Yes
2710,46,52285.35,7023.26,720,48,No
2711,24,43432.57,19339.7,820,12,No
2712,59,41914.99,25258.03,734,12,No
2713,59,64050.88,30164.89,672,12,Yes
2714,55,54259.04,28708.55,745,60,No
2715,21,82525.56,30826.64,639,60,No
2716,44,59355.63,16362.29,714,48,Yes
2717,56,48221.95,11802.91,686,48,No
2718,26,62367.26,26522.85,595,24,Yes
2719,61,40585.99,15864.85,800,60,Yes
2720,64,58738.03,20050.1,767,48,No
2721,51,64787.5,25974.94,620,48,Yes
2722,40,62935.08,36168.78,752,24,Yes
2723,44,79542.0,24230.4,598,12,Yes
2724,45,98962.76,21640.82,712,36,No
2725,56,70070.96,11031.11,683,24,No
2726,41,77681.94,29354.84,797,36,No
2727,50,98151.94,23269.14,703,24,No
2728,44,44906.61,17222.86,572,24,Yes
2729,64,61959.41,16396.65,751,12,No
2730,62,52830.05,16745.1,649,48,Yes
2731,50,72639.87,20351.72,646,60,Yes
2732,42,64074.28,8327.94,682,24,Yes
2733,48,47723.52,29744.18,640,12,Yes
2734,27,60164.22,28277.39,806,36,Yes
2735,55,75703.84,18660.09,736,48,No
2736,48,40444.13,16762.8,600,24,Yes
2737,34,48039.83,19814.58,629,36,Yes
2738,30,45790.87,21172.49,588,24,Yes
2739,36,64895.95,17599.23,748,60,No
2740,36,78607.74,27992.68,675,60,Yes
2741,51,29853.98,8607.13,612,48,Yes
2742,62,61415.98,14304.51,790,36,No
2743,45,46136.69,26201.94,715,60,No
2744,33,75081.04,22594.21,693,12,Yes
2745,26,56445.48,14563.67,690,48,No
2746,64,61960.11,23203.75,585,24,Yes
2747,29,59979.95,13656.32,719,36,No
2748,56,76863.28,17519.07,651,36,Yes
2749,63,90729.47,28349.75,741,12,No
2750,40,42980.02,27464.67,725,60,Yes
2751,38,45711.66,22305.89,676,36,Yes
2752,63,64822.47,11590.81,671,12,Yes
2753,41,47753.96,16978.76,796,12,No
2754,24,74003.76,20771.73,586,24,Yes
2755,53,76411.76,31643.37,640,12,No
2756,47,51801.36,5741.04,760,48,No
2757,27,48546.94,13022.85,784,36,No
2758,26,55878.31,29028.83,670,48,No
2759,35,61560.27,30881.34,631,12,Yes
2760,38,64722.56,19442.29,632,12,Yes
2761,52,26207.74,32307.21,580,48,Yes
2762,31,45488.17,14133.03,820,24,No
2763,40,53938.51,7926.08,670,12,No
2764,44,48045.16,26321.84,713,48,No
2765,35,20000.0,30357.64,713,48,No
2766,27,31674.41,30224.23,784,36,No
2767,41,40419.62,13092.44,651,24,Yes
2768,62,58270.74,21595.04,656,60,No
2769,46,53456.97,26718.54,738,48,No
2770,64,50526.46,22407.82,554,36,Yes
2771,34,71947.72,31570.85,784,60,Yes
2772,57,71942.0,16759.63,802,36,No
2773,41,62248.78,19435.07,697,36,No
2774,38,61801.8,21889.52,614,24,Yes
2775,25,47150.09,26660.43,740,12,No
2776,23,48945.12,18444.32,667,24,No
2777,43,34385.26,27419.47,690,60,No
2778,46,56238.73,32837.0,695,24,Yes
2779,57,71786.12,15855.43,634,12,No
2780,44,80314.95,18682.72,704,24,No
2781,39,56328.3,27742.08,578,24,Yes
2782,45,67375.03,35420.23,526,24,Yes
2783,41,20000.0,25087.67,706,48,Yes
2784,32,53506.08,13710.11,753,48,No
2785,61,53154.56,21585.38,644,24,Yes
2786,53,82367.52,27681.55,640,12,Yes
2787,24,65894.0,13499.45,725,12,No
2788,62,67413.83,11372.96,679,12,Yes
2789,27,66634.92,17240.14,640,12,No
2790,42,60681.64,25277.07,701,36,No
2791,53,82985.48,9046.29,680,24,Yes
2792,37,25420.81,14455.37,593,24,Yes
2793,44,62193.16,22189.28,672,36,No
2794,54,76947.04,28724.15,693,12,Yes
2795,48,31629.1,22321.69,643,60,Yes
2796,63,72568.77,22997.48,745,60,No
2797,61,48582.55,28039.37,714,36,No
2798,59,61647.24,32778.06,661,60,No
2799,42,48294.61,31884.1,689,48,No
2800,37,74387.28,3669.11,654,24,Yes
2801,54,55674.57,20784.46,664,60,No
2802,26,72686.95,27300.13,667,48,Yes
2803,26,66529.95,33598.29,556,24,Yes
2804,54,48093.11,25127.89,682,48,No
2805,21,67527.89,13126.51,702,24,No
2806,30,50046.46,14183.9,850,24,Yes
2807,41,60961.92,14407.75,711,60,Yes
2808,25,55401.08,22460.15,634,36,No
2809,22,73498.68,16161.42,565,60,Yes
2810,42,68104.83,3000.0,606,12,Yes
2811,22,59539.18,10573.69,645,48,Yes
2812,30,49714.32,16446.01,646,12,No
2813,54,40965.13,9100.14,663,24,No
2814,36,62034.85,10291.76,652,60,No
2815,59,50515.64,36407.77,664,12,Yes
2816,42,31830.06,19931.02,650,12,Yes
2817,32,40049.57,16911.08,681,12,No
2818,44,84388.13,25338.75,617,24,Yes
2819,60,50100.35,29168.56,592,24,Yes
2820,58,76232.44,37924.93,663,24,Yes
2821,30,54650.25,33642.98,710,12,Yes
2822,55,78593.66,23478.47,602,48,Yes
2823,52,77507.46,7737.54,640,60,Yes
2824,27,47614.57,11980.14,670,60,No
2825,41,30180.36,16785.13,668,24,No
2826,40,31450.19,24052.51,733,12,No
2827,46,47870.08,20754.53,746,48,No
2828,24,88344.52,8215.79,696,36,No
2829,42,53841.57,6785.99,765,24,No
2830,35,62178.66,22072.06,654,36,No
2831,60,79550.05,20960.32,739,60,No
2832,41,61654.82,18320.99,637,60,No
2833,35,61138.37,23863.41,701,48,Yes
2834,42,69339.95,29974.5,725,48,No
2835,48,64334.55,22480.55,684,36,No
2836,34,58507.99,12466.8,612,60,Yes
2837,47,49178.26,35321.76,563,48,Yes
2838,61,61177.33,18589.53,719,48,No
2839,60,76416.0,20399.98,661,60,Yes
2840,48,86730.07,14770.74,666,60,No
2841,46,64384.15,11404.69,785,12,No
2842,22,71327.42,12056.05,614,48,Yes
2843,45,64045.96,10297.65,732,36,No
2844,23,58690.06,3000.0,628,24,No
2845,28,67713.86,18749.92,668,24,No
2846,64,77839.99,28818.79,604,60,Yes
2847,53,46704.57,12125.5,628,36,Yes
2848,62,38229.05,40475.9,709,12,No
2849,55,52004.88,31091.02,771,48,No
2850,26,63174.93,19854.21,710,12,No
2851,59,73048.07,11111.35,701,36,No
2852,43,45157.38,7223.22,850,12,No
2853,45,22671.35,19090.53,719,60,No
2854,63,52358.27,20544.97,615,24,Yes
2855,39,57091.29,18364.9,562,60,Yes
2856,25,42565.9,28554.58,707,48,No
2857,31,48658.64,31976.66,582,60,Yes
2858,32,73009.25,23781.39,610,36,Yes
2859,30,61171.8,24211.73,701,36,No
2860,28,65184.33,17475.56,753,48,No
2861,44,54664.77,19960.66,660,48,Yes
2862,48,48688.34,23293.07,596,24,Yes
2863,61,54556.53,17466.09,670,12,Yes
2864,56,67483.2,25286.78,661,24,No
2865,57,37630.2,11550.59,688,60,No
2866,41,84752.55,14142.38,596,12,Yes
2867,28,68622.88,11624.7,621,48,Yes
2868,29,51961.8,14651.02,752,36,No
2869,35,72201.11,17701.73,733,60,No
2870,60,78335.24,28232.73,761,24,No
2871,38,55044.93,20331.46,550,48,Yes
2872,62,56751.23,9725.54,618,12,Yes
2873,40,82402.11,8784.32,749,12,No
2874,26,91784.63,16672.02,721,36,Yes
2875,32,60441.53,26675.21,709,48,No
2876,22,42626.78,31223.82,655,48,Yes
2877,27,52940.97,7273.88,637,60,No
2878,36,75495.24,22978.82,682,60,No
2879,23,44546.77,16785.02,649,12,No
2880,23,56875.75,17406.23,717,24,No
2881,47,64388.77,11486.06,683,12,Yes
2882,63,46159.28,18239.49,612,60,Yes
2883,60,76446.52,11126.56,724,60,No
2884,58,70409.51,17873.19,768,60,No
2885,53,90143.19,29186.06,772,12,No
2886,48,71721.91,25049.9,727,48,No
2887,21,45586.66,35310.01,728,24,Yes
2888,28,67955.54,24210.86,599,24,Yes
2889,57,74820.33,21396.14,633,60,Yes
2890,52,75592.18,24423.16,668,36,Yes
2891,63,48347.37,13793.61,721,12,Yes
2892,57,46554.93,3311.77,638,48,Yes
2893,24,42905.44,26369.37,659,60,No
2894,50,84070.98,5637.37,719,36,No
2895,26,69343.18,28972.81,690,60,No
2896,39,47681.72,26006.51,703,36,No
2897,52,61907.83,13203.83,626,24,Yes
2898,29,58144.69,16511.28,658,36,No
2899,32,45411.28,19907.69,647,24,Yes
2900,31,60542.76,12622.63,680,24,Yes
2901,36,62860.43,24324.16,650,12,Yes
2902,21,88968.8,25029.36,640,36,No
2903,41,50164.69,8456.31,689,48,No
2904,50,34359.01,13415.13,827,48,No
2905,33,44265.69,19705.55,721,36,Yes
2906,54,46610.29,29124.64,555,12,Yes
2907,24,53596.09,25218.28,705,48,No
2908,48,44302.44,3000.0,644,60,Yes
2909,58,72331.83,17664.05,614,48,Yes
2910,51,43259.51,23781.39,729,12,No
2911,47,60300.27,13600.32,685,24,No
2912,25,90002.88,12980.7,850,24,No
2913,45,68303.52,14024.36,672,24,No
2914,23,66761.36,17536.18,664,12,Yes
2915,53,87859.74,12167.25,764,24,No
2916,24,78684.74,25279.44,682,24,No
2917,45,68476.87,13114.39,606,12,Yes
2918,40,55339.1,11710.73,618,60,Yes
2919,54,59659.67,16810.46,657,48,Yes
2920,46,58930.44,31831.33,726,12,No
2921,25,53978.62,24202.24,769,12,No
2922,55,63180.55,24710.91,736,36,No
2923,48,65261.22,22290.01,720,24,Yes
2924,49,41330.57,12424.15,757,60,No
2925,29,84480.64,14879.47,723,36,Yes
2926,58,66146.96,13520.03,617,60,No
2927,26,56058.26,28732.48,665,24,No
2928,39,63317.64,22362.69,644,24,Yes
2929,64,73955.53,6661.55,768,24,No
2930,31,37999.7,31621.22,613,48,Yes
2931,22,58424.09,17344.39,615,60,Yes
2932,64,42212.16,25227.02,692,60,No
2933,64,99855.06,28418.7,815,36,No
2934,29,62072.79,3000.0,731,12,No
2935,41,42333.82,23636.78,753,24,No
2936,44,113992.0,17979.39,603,24,Yes
2937,54,51959.72,3000.0,727,36,No
2938,42,56863.8,10939.78,602,60,Yes
2939,23,57948.03,16363.13,731,48,No
2940,32,47280.7,26765.21,570,60,Yes
2941,48,63710.28,18590.1,656,48,No
2942,50,26838.9,21184.97,536,48,Yes
2943,46,76288.48,17150.97,618,60,No
2944,41,43082.93,28703.23,580,24,Yes
2945,48,53770.18,24168.25,726,48,No
2946,46,71272.8,21302.84,687,36,No
2947,53,56933.08,10854.94,647,36,Yes
2948,41,57546.78,20958.72,688,48,No
2949,55,44818.84,42254.97,622,24,Yes
2950,54,91434.72,26362.14,703,48,No
2951,61,67972.24,14085.26,675,36,No
2952,38,43758.23,34819.68,840,36,No
2953,31,62672.74,13732.85,794,60,No
2954,43,42697.98,25714.43,746,24,No
2955,42,85836.21,19630.4,700,60,No
2956,37,62994.57,21457.03,709,12,No
2957,25,45366.8,21750.64,767,48,No
2958,64,70463.86,18019.45,700,60,No
2959,31,55828.86,16885.28,704,24,Yes
2960,50,40676.57,9465.33,640,48,Yes
2961,35,65715.7,10999.85,632,48,Yes
2962,47,65292.63,22671.71,672,48,Yes
2963,55,77066.0,14538.29,497,48,Yes
2964,53,60967.55,12719.92,678,48,No
2965,40,61605.9,42618.59,663,24,No
2966,36,62402.0,39914.76,742,12,No
2967,54,83929.24,24646.59,766,36,No
2968,22,55348.9,25772.09,850,12,Yes
2969,55,67041.82,13500.67,721,36,No
2970,60,69251.18,10518.07,691,60,No
2971,48,65246.65,17277.31,640,48,No
2972,59,54781.43,20002.37,607,60,Yes
2973,26,61809.06,25704.62,744,60,No
2974,29,58595.13,5357.31,678,36,No
2975,40,89388.16,37177.98,710,24,Yes
2976,21,53133.54,21984.2,681,48,No
2977,28,46311.32,7594.43,683,60,Yes
2978,43,59906.97,21259.8,695,12,No
2979,23,58849.53,12780.39,710,48,No
2980,24,62952.65,12219.68,746,24,No
2981,45,53138.3,11500.78,594,48,Yes
2982,58,61655.6,17948.11,721,60,Yes
2983,35,61944.11,36821.73,590,12,Yes
2984,41,73589.85,20741.32,729,60,No
2985,55,61395.1,25551.12,702,24,No
2986,34,61537.13,27508.11,675,36,Yes
2987,56,67745.2,18841.95,677,12,Yes
2988,32,73014.83,10711.84,690,24,No
2989,37,45244.86,7210.07,756,24,No
2990,59,41215.19,16900.38,750,60,No
2991,29,85432.19,29151.49,742,60,No
2992,55,70561.13,27483.14,586,60,Yes
2993,33,56709.2,22051.05,720,36,No
2994,35,60295.53,23111.03,512,48,Yes
2995,38,54111.57,18905.41,531,48,Yes
2996,53,63169.21,16148.14,759,60,No
2997,26,45422.44,14094.53,579,60,Yes
2998,47,72602.5,8228.4,667,36,Yes
2999,43,62631.8,34377.01,778,48,No
3000,47,63174.41,21368.97,721,36,No
3001,54,46590.86,16460.28,706,24,No
3002,58,67864.01,34569.33,676,48,Yes
3003,34,46935.43,36095.86,689,60,Yes
3004,56,49617.74,41961.27,636,12,Yes
3005,28,61314.33,18013.38,646,24,No
3006,55,97609.98,20841.85,686,12,No
3007,39,62571.99,25207.65,696,36,Yes
3008,50,21467.99,33297.48,669,36,No
3009,34,50362.48,20496.19,523,36,Yes
3010,40,70255.94,12133.16,790,60,No
3011,45,43073.09,13972.96,746,36,No
3012,60,72466.54,29419.45,666,12,No
3013,44,62382.31,24968.28,748,24,No
3014,34,74869.91,18616.72,655,60,No
3015,46,51617.19,18090.56,702,24,No
3016,58,50448.24,18617.08,545,36,Yes
3017,43,68474.78,29912.31,698,48,No
3018,42,59887.07,13688.38,660,60,No
3019,39,58979.66,10292.71,695,36,No
3020,23,83534.55,34534.47,800,60,No
3021,62,69062.11,20200.44,679,48,No
3022,39,30151.16,19365.37,648,12,Yes
3023,29,71986.02,25367.94,649,12,No
3024,48,70484.53,12088.72,581,12,Yes
3025,40,77773.67,26003.97,708,48,No
3026,27,45904.52,16938.18,717,24,No
3027,34,64872.09,29005.38,685,48,No
3028,29,61674.45,7730.13,744,48,No
3029,39,45635.52,23605.33,745,36,No
3030,34,74201.5,18150.14,685,12,No
3031,58,56376.81,14362.85,721,60,Yes
3032,56,77290.99,26170.76,832,24,No
3033,60,48857.12,18813.42,622,60,Yes
3034,37,38091.22,23728.1,734,36,No
3035,50,56361.51,30125.7,686,36,No
3036,29,63478.7,26331.97,753,24,No
3037,53,51987.06,11357.03,624,60,No
3038,45,20000.0,15666.03,694,24,Yes
3039,34,65754.74,23674.33,632,24,Yes
3040,31,65684.71,26351.02,556,12,Yes
3041,55,70307.51,16872.35,778,60,No
3042,61,54292.61,21582.83,650,12,Yes
3043,34,53474.22,21532.7,621,12,Yes
3044,50,81604.83,22647.19,640,12,Yes
3045,61,36368.93,10568.42,808,48,Yes
3046,24,56293.23,8679.74,772,36,No
3047,24,62134.53,3000.0,665,36,No
3048,48,69090.33,20844.49,740,48,No
3049,28,62546.51,9086.48,605,24,Yes
3050,22,46170.11,37093.81,717,60,Yes
3051,61,77514.21,25232.93,650,60,Yes
3052,42,60028.61,10545.06,711,60,No
3053,61,34979.96,29081.05,584,12,Yes
3054,36,63137.65,29099.99,638,60,Yes
3055,49,67129.15,29749.79,693,60,Yes
3056,50,89411.16,13535.43,692,60,No
3057,32,66131.27,25728.43,578,36,Yes
3058,55,37769.62,29885.34,612,48,Yes
3059,31,38296.48,32566.86,710,24,No
3060,41,78880.64,7810.06,701,48,No
3061,41,47957.95,18258.93,726,60,No
3062,25,36756.28,13247.93,693,24,No
3063,40,75007.66,34912.99,606,24,Yes
3064,57,52863.96,23928.46,655,48,No
3065,23,74205.21,27129.98,717,48,No
3066,64,46279.21,23810.84,610,48,No
3067,53,82107.19,23002.28,601,48,No
3068,29,73080.96,13093.7,659,12,Yes
3069,29,49159.72,16427.92,699,36,Yes
3070,24,35094.14,20572.12,551,36,Yes
3071,55,94577.46,14811.31,663,60,Yes
3072,37,56846.88,13334.63,716,12,No
3073,54,48559.03,18354.58,730,24,Yes
3074,44,80794.62,15158.85,610,48,No
3075,52,74186.4,20398.54,706,60,No
3076,21,77741.95,16457.04,750,24,No
3077,28,58522.38,14521.13,722,36,No
3078,43,88215.82,12579.01,651,24,No
3079,60,40340.73,20048.77,513,48,Yes
3080,32,51719.26,27106.39,695,48,Yes
3081,32,65848.18,25206.97,790,36,Yes
3082,35,77521.67,7784.72,738,48,No
3083,61,69917.39,26878.01,733,12,No
3084,39,58757.01,25150.47,692,60,No
3085,46,52872.78,27098.19,743,36,No
3086,49,77602.66,28668.9,701,36,No
3087,42,71465.94,14178.77,558,24,Yes
3088,60,46882.14,17601.58,742,36,No
3089,41,46435.96,34323.71,620,60,Yes
3090,58,51817.68,33848.32,685,12,No
3091,40,49893.57,19387.29,732,24,Yes
3092,49,75447.61,24824.89,628,60,Yes
3093,24,66535.98,25524.8,611,36,Yes
3094,27,68366.81,34061.16,713,48,No
3095,48,62875.04,22762.24,602,48,Yes
3096,48,63581.56,10301.7,667,60,No
3097,24,36272.74,16191.95,759,12,No
3098,42,71912.75,45068.29,794,48,No
3099,32,51547.78,9931.03,555,60,Yes
3100,23,59502.67,20402.23,665,24,No
3101,42,52902.41,38508.27,769,36,No
3102,64,62188.07,13602.05,652,12,No
3103,22,68596.41,3000.0,735,12,No
3104,44,44867.17,3000.0,741,24,No
3105,54,63791.24,13646.29,637,12,Yes
3106,47,53264.96,5896.52,710,60,Yes
3107,61,79821.88,28297.34,714,12,No
3108,21,43280.62,22145.15,744,12,No
3109,28,44962.26,3000.0,566,12,Yes
3110,43,54606.45,7237.19,770,60,No
3111,58,46115.34,29921.12,728,36,No
3112,26,56634.28,21545.27,601,48,No
3113,42,52081.72,31469.05,671,12,Yes
3114,45,61326.19,28952.09,739,24,No
3115,38,75121.08,10795.83,605,24,Yes
3116,37,61069.19,27055.74,615,60,No
3117,32,62435.32,24502.81,681,36,No
3118,26,44140.16,4306.23,649,12,No
3119,46,57989.11,9104.17,698,60,Yes
3120,47,53673.68,39501.36,738,48,No
3121,28,70224.61,12578.88,699,36,No
3122,39,48531.5,23292.17,679,36,No
3123,62,47090.17,18474.79,738,60,No
3124,21,64761.44,21469.79,673,24,Yes
3125,49,89701.55,19004.02,628,36,Yes
3126,55,57360.77,27721.5,761,24,No
3127,60,62523.13,27511.93,511,36,Yes
3128,34,74220.33,20943.4,684,36,No
3129,55,67648.56,12764.22,655,36,Yes
3130,40,67747.19,15449.69,615,48,No
3131,33,58572.11,7392.64,701,24,Yes
3132,58,58863.97,17324.57,712,48,No
3133,28,48672.77,5868.6,622,24,Yes
3134,63,67295.6,21750.78,582,48,Yes
3135,40,66953.32,22367.99,589,48,Yes
3136,53,70757.47,28042.02,807,48,No
3137,46,52678.43,10239.31,815,60,No
3138,59,72452.02,10782.44,682,48,Yes
3139,41,77000.02,32197.61,584,36,Yes
3140,62,41790.63,9050.16,670,12,Yes
3141,63,55546.91,36409.73,526,48,Yes
3142,61,77625.35,12608.82,702,12,No
3143,29,50256.66,12664.73,610,12,Yes
3144,44,67931.44,26742.48,595,36,Yes
3145,57,60128.64,24395.13,748,12,No
3146,61,64963.19,33132.29,669,12,Yes
3147,37,60585.84,4869.57,741,12,No
3148,44,71192.56,24269.08,764,24,No
3149,41,44677.24,19632.21,674,48,Yes
3150,59,46300.15,11386.18,680,48,No
3151,61,81967.7,35051.78,754,12,No
3152,59,91505.45,21882.8,642,36,Yes
3153,33,59918.71,19497.21,761,24,No
3154,31,85728.99,23632.05,538,36,Yes
3155,39,48423.38,6173.17,655,36,Yes
3156,31,52026.21,10011.15,693,12,No
3157,33,81862.31,17339.03,596,60,Yes
3158,21,72061.6,22531.21,706,12,Yes
3159,60,84096.41,30197.07,692,60,Yes
3160,64,67028.34,12920.63,629,24,No
3161,39,44811.81,11093.67,626,60,No
3162,32,63353.66,24011.41,619,12,Yes
3163,28,78030.04,18912.82,570,12,Yes
3164,28,58008.97,4629.8,793,36,No
3165,32,55703.5,12653.0,665,12,Yes
3166,53,67257.8,18545.86,585,12,Yes
3167,46,51607.41,18766.37,671,48,Yes
3168,59,64432.51,20718.87,697,48,No
3169,48,60952.52,9597.44,623,36,Yes
3170,25,52643.78,18951.88,654,60,Yes
3171,28,74711.06,27576.63,771,60,No
3172,45,69689.82,3000.0,598,48,Yes
3173,47,54694.94,17740.88,639,24,Yes
3174,43,59775.58,6704.23,540,48,Yes
3175,50,55930.87,19742.15,808,24,No
3176,43,50420.29,7961.72,726,60,No
3177,40,34525.95,21072.6,677,48,Yes
3178,38,52742.58,33013.09,630,12,Yes
3179,38,50639.59,12164.33,626,24,Yes
3180,22,61723.36,13324.47,661,24,No
3181,24,66610.48,16241.19,715,24,No
3182,50,47967.23,22549.46,606,60,Yes
3183,53,65602.46,11847.63,648,36,Yes
3184,56,45656.31,16958.31,740,12,No
3185,38,58120.61,14644.08,793,48,No
3186,57,50963.71,16267.78,718,24,No
3187,39,71192.6,22643.29,634,60,No
3188,48,61751.6,24408.51,669,24,Yes
3189,60,58347.48,8185.59,709,48,No
3190,40,50621.25,22612.06,660,12,Yes
3191,53,55067.38,45166.09,730,24,Yes
3192,32,87435.91,32353.8,629,60,No
3193,35,52483.74,14865.14,793,60,No
3194,61,67191.1,21055.23,674,36,No
3195,59,58310.31,19731.37,636,60,Yes
3196,22,66762.38,23675.64,721,36,No
3197,49,72554.64,16622.28,611,12,No
3198,61,54690.32,17846.8,690,48,No
3199,30,70646.6,14153.41,778,36,No
3200,22,101349.59,28763.51,595,24,Yes
3201,31,68513.1,22487.77,763,24,Yes
3202,33,84203.72,22548.45,590,48,Yes
3203,30,67215.69,29747.03,737,60,No
3204,34,46020.58,29865.39,614,24,Yes
3205,38,64135.41,28355.98,763,36,No
3206,29,55044.24,29625.31,640,48,Yes
3207,59,51060.89,32501.34,655,24,Yes
3208,48,58911.22,12267.05,614,60,Yes
3209,23,57678.75,17610.58,511,60,Yes
3210,40,44101.13,25671.59,600,24,Yes
3211,26,100626.92,12915.76,562,48,Yes
3212,47,72118.06,17093.96,537,12,Yes
3213,22,63665.85,21555.34,701,24,No
3214,49,61348.2,18158.92,787,60,No
3215,58,78035.23,20528.15,806,12,No
3216,23,91133.56,10836.87,599,48,Yes
3217,36,70276.28,19697.96,672,60,No
3218,50,61817.89,21072.19,762,48,No
3219,60,82089.66,32920.03,588,24,Yes
3220,22,62135.39,17850.96,764,48,No
3221,37,66529.72,14797.89,765,60,No
3222,61,75015.16,25703.55,544,24,Yes
3223,32,54202.81,3000.0,515,60,Yes
3224,55,28862.48,17461.21,652,60,No
3225,63,53473.8,15890.29,746,12,No
3226,21,71595.01,22087.37,574,36,Yes
